student_id,week,true_risk,lms_logins,attendance_pct,sentiment_score,submission_delay,forum_posts,video_completion,login_slope,attendance_drop,delay_variance,sentiment_decline,engagement_volatility,sudden_drop,behavioral_drift_score,risk_label,dropout_prob,cluster,cluster_label,risk_score,risk_level,top_triggers,intervention
100,4,low,7,0.67,0.52,1,7,0.64,-1.4,0.15,0.333,0.08,0.24,0,0.119,0,0.12,1,Chronic Disengagement,16.8,Low,"['LMS login decline (slope: -1.4)', 'Attendance drop: 15.0%', 'Submission delay: 1 days late']",Send a gentle engagement reminder email. Consider motivational intervention program.
100,5,low,7,0.64,0.62,0,4,0.54,-1.1,0.18,0.3,-0.02,0.241,0,0.107,0,0.09,1,Chronic Disengagement,12.2,Low,"['LMS login decline (slope: -1.1)', 'Attendance drop: 18.0%', 'Behavioral drift score: 0.107']",Send a gentle engagement reminder email. Consider motivational intervention program.
100,6,low,11,0.63,0.52,0,5,0.57,-0.286,0.19,0.267,0.08,0.233,0,0.088,0,0.09,1,Chronic Disengagement,7.9,Low,"['LMS login decline (slope: -0.286)', 'Attendance drop: 19.0%', 'Behavioral drift score: 0.088']",Send a gentle engagement reminder email. Consider motivational intervention program.
100,7,low,9,0.66,0.52,0,2,0.65,-0.179,0.16,0.238,0.08,0.213,0,0.073,0,0.08,1,Chronic Disengagement,6.4,Low,"['LMS login decline (slope: -0.179)', 'Attendance drop: 16.0%', 'Behavioral drift score: 0.073']",Send a gentle engagement reminder email. Consider motivational intervention program.
100,8,low,9,0.64,0.42,0,3,0.48,-0.119,0.18,0.214,0.18,0.197,0,0.09,0,0.1,1,Chronic Disengagement,7.5,Low,"['Attendance drop: 18.0%', 'LMS login decline (slope: -0.119)', 'Sentiment decline: 0.18']",Send a gentle engagement reminder email. Consider motivational intervention program.
101,1,high,8,0.47,-0.73,3,3,0.87,0.0,0.0,0.0,0.0,,0,0.0,2,0.09,1,Chronic Disengagement,8.6,Low,"['Submission delay: 3 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
101,2,high,7,0.37,-0.69,6,3,0.73,-1.0,0.1,4.5,-0.04,0.094,0,0.075,2,0.22,1,Chronic Disengagement,26.4,Low,"['LMS login decline (slope: -1.0)', 'Submission delay: 6 days late', 'Attendance drop: 10.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
101,3,high,4,0.29,-0.93,3,6,0.74,-2.0,0.18,3.0,0.2,0.329,0,0.168,2,0.21,3,Chronic Disengagement,28.3,Low,"['LMS login decline (slope: -2.0)', 'Submission delay: 3 days late', 'Attendance drop: 18.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
101,4,high,5,0.1,-1.0,4,3,0.63,-1.2,0.37,2.0,0.27,0.304,0,0.211,2,0.32,3,Chronic Disengagement,32.0,Medium,"['LMS login decline (slope: -1.2)', 'Submission delay: 4 days late', 'Attendance drop: 37.0%']",Schedule a peer mentor check-in within 3 days. Consider motivational intervention program.
101,5,high,3,0.0,-1.0,5,3,0.35,-1.2,0.47,1.7,0.27,0.384,0,0.246,2,0.38,3,Chronic Disengagement,37.7,Medium,"['LMS login decline (slope: -1.2)', 'Submission delay: 5 days late', 'Attendance drop: 47.0%']",Schedule a peer mentor check-in within 3 days. Consider motivational intervention program.
101,6,high,2,0.0,-1.0,2,3,0.28,-1.171,0.47,2.167,0.27,0.479,0,0.245,2,0.3,3,Chronic Disengagement,29.0,Low,"['LMS login decline (slope: -1.171)', 'Attendance drop: 47.0%', 'Submission delay: 2 days late']",Send a gentle engagement reminder email. Consider motivational intervention program.
101,7,high,0,0.0,-1.0,6,4,0.09,-1.25,0.47,2.476,0.27,0.675,1,0.248,2,0.41,2,Sudden Drop-off,40.9,Medium,"['LMS login decline (slope: -1.25)', 'Submission delay: 6 days late', 'Attendance drop: 47.0%']",Schedule a peer mentor check-in within 3 days. Urgent welfare check — sudden behavioral change detected.
101,8,high,1,0.0,-1.0,5,3,0.11,-1.095,0.47,2.214,0.27,0.751,0,0.242,2,0.38,0,Emotional Distress,37.1,Medium,"['LMS login decline (slope: -1.095)', 'Submission delay: 5 days late', 'Attendance drop: 47.0%']",Schedule a peer mentor check-in within 3 days. Priority counseling referral — emotional indicators elevated.
102,1,high,1,0.38,-0.61,6,4,0.74,0.0,0.0,0.0,0.0,,0,0.0,2,0.17,1,Chronic Disengagement,17.1,Low,"['Submission delay: 6 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
102,2,high,0,0.26,-0.79,4,6,0.57,-1.0,0.12,2.0,0.18,1.414,1,0.104,2,0.2,2,Sudden Drop-off,22.8,Low,"['LMS login decline (slope: -1.0)', 'Submission delay: 4 days late', 'Attendance drop: 12.0%']",Send a gentle engagement reminder email. Urgent welfare check — sudden behavioral change detected.
102,3,high,0,0.16,-0.9,3,4,0.64,-0.5,0.22,2.333,0.29,1.732,0,0.133,2,0.22,0,Emotional Distress,20.6,Low,"['LMS login decline (slope: -0.5)', 'Submission delay: 3 days late', 'Attendance drop: 22.0%']",Send a gentle engagement reminder email. Priority counseling referral — emotional indicators elevated.
102,4,high,0,0.02,-0.96,6,2,0.45,-0.3,0.36,2.25,0.35,2.0,0,0.182,2,0.37,0,Emotional Distress,32.4,Medium,"['Submission delay: 6 days late', 'Attendance drop: 36.0%', 'LMS login decline (slope: -0.3)']",Schedule a peer mentor check-in within 3 days. Priority counseling referral — emotional indicators elevated.
102,5,high,2,0.0,-1.0,6,5,0.29,0.2,0.38,2.0,0.39,1.491,0,0.182,2,0.38,0,Emotional Distress,31.4,Medium,"['Submission delay: 6 days late', 'Attendance drop: 38.0%', 'Sentiment decline: 0.39']",Schedule a peer mentor check-in within 3 days. Priority counseling referral — emotional indicators elevated.
102,6,high,0,0.0,-1.0,3,0,0.17,0.029,0.38,2.267,0.39,1.673,1,0.182,2,0.29,2,Sudden Drop-off,22.8,Low,"['Submission delay: 3 days late', 'Attendance drop: 38.0%', 'Sentiment decline: 0.39']",Send a gentle engagement reminder email. Urgent welfare check — sudden behavioral change detected.
102,7,high,0,0.0,-1.0,6,1,0.11,-0.036,0.38,2.143,0.39,1.836,0,0.183,2,0.38,0,Emotional Distress,31.6,Medium,"['Submission delay: 6 days late', 'Attendance drop: 38.0%', 'Sentiment decline: 0.39']",Schedule a peer mentor check-in within 3 days. Priority counseling referral — emotional indicators elevated.
102,8,high,0,0.0,-1.0,4,0,0.05,-0.06,0.38,1.929,0.39,1.984,0,0.184,2,0.32,0,Emotional Distress,26.1,Low,"['Submission delay: 4 days late', 'Attendance drop: 38.0%', 'Sentiment decline: 0.39']",Send a gentle engagement reminder email. Priority counseling referral — emotional indicators elevated.
103,1,low,16,0.86,0.92,1,4,0.84,0.0,0.0,0.0,0.0,,0,0.0,0,0.03,1,Chronic Disengagement,2.9,Low,"['Submission delay: 1 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
103,2,low,13,0.87,0.96,0,7,0.95,-3.0,-0.01,0.5,-0.04,0.146,0,0.12,0,0.03,1,Chronic Disengagement,19.2,Low,"['LMS login decline (slope: -3.0)', 'Behavioral drift score: 0.12', 'Attendance drop: -1.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
103,3,low,12,0.82,0.81,1,5,0.88,-2.0,0.04,0.333,0.11,0.152,0,0.108,0,0.08,1,Chronic Disengagement,17.8,Low,"['LMS login decline (slope: -2.0)', 'Submission delay: 1 days late', 'Behavioral drift score: 0.108']",Send a gentle engagement reminder email. Consider motivational intervention program.
103,4,low,13,0.8,0.87,1,6,0.71,-1.0,0.06,0.25,0.05,0.128,0,0.067,0,0.07,1,Chronic Disengagement,11.4,Low,"['LMS login decline (slope: -1.0)', 'Submission delay: 1 days late', 'Behavioral drift score: 0.067']",Send a gentle engagement reminder email. Consider motivational intervention program.
103,5,low,11,0.76,0.75,1,3,0.73,-1.0,0.1,0.2,0.17,0.144,0,0.096,0,0.1,1,Chronic Disengagement,13.6,Low,"['LMS login decline (slope: -1.0)', 'Submission delay: 1 days late', 'Attendance drop: 10.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
103,6,low,14,0.79,0.72,0,2,0.74,-0.429,0.07,0.267,0.2,0.131,0,0.067,0,0.06,1,Chronic Disengagement,6.5,Low,"['LMS login decline (slope: -0.429)', 'Sentiment decline: 0.2', 'Attendance drop: 7.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
103,7,low,14,0.78,0.83,0,3,0.85,-0.179,0.08,0.286,0.09,0.121,0,0.046,0,0.05,1,Chronic Disengagement,4.2,Low,"['LMS login decline (slope: -0.179)', 'Attendance drop: 8.0%', 'Behavioral drift score: 0.046']",Send a gentle engagement reminder email. Consider motivational intervention program.
103,8,low,12,0.75,0.82,0,5,0.78,-0.226,0.11,0.286,0.1,0.118,0,0.06,0,0.06,1,Chronic Disengagement,5.5,Low,"['LMS login decline (slope: -0.226)', 'Attendance drop: 11.0%', 'Behavioral drift score: 0.06']",Send a gentle engagement reminder email. Consider motivational intervention program.
104,1,high,4,0.54,0.02,4,7,0.62,0.0,0.0,0.0,0.0,,0,0.0,2,0.11,1,Chronic Disengagement,11.4,Low,"['Submission delay: 4 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
104,2,high,6,0.4,0.06,3,6,0.56,2.0,0.14,0.5,-0.04,0.283,0,0.049,2,0.14,1,Chronic Disengagement,12.6,Low,"['Submission delay: 3 days late', 'Attendance drop: 14.0%', 'Behavioral drift score: 0.049']",Send a gentle engagement reminder email. Consider motivational intervention program.
104,3,high,5,0.35,-0.2,2,4,0.56,0.5,0.19,1.0,0.22,0.2,0,0.094,2,0.16,3,Chronic Disengagement,13.1,Low,"['Submission delay: 2 days late', 'Attendance drop: 19.0%', 'Sentiment decline: 0.22']",Send a gentle engagement reminder email. Consider motivational intervention program.
104,4,high,4,0.18,-0.17,6,5,0.36,-0.1,0.36,2.917,0.19,0.202,0,0.154,2,0.34,3,Chronic Disengagement,29.7,Low,"['Submission delay: 6 days late', 'Attendance drop: 36.0%', 'Behavioral drift score: 0.154']",Send a gentle engagement reminder email. Consider motivational intervention program.
104,5,high,2,0.13,-0.45,3,3,0.28,-0.6,0.41,2.3,0.47,0.353,1,0.226,2,0.32,2,Sudden Drop-off,28.2,Low,"['LMS login decline (slope: -0.6)', 'Submission delay: 3 days late', 'Attendance drop: 41.0%']",Send a gentle engagement reminder email. Urgent welfare check — sudden behavioral change detected.
104,6,high,0,0.0,-0.41,3,2,0.08,-0.943,0.54,1.9,0.43,0.619,1,0.28,2,0.37,2,Sudden Drop-off,33.8,Medium,"['LMS login decline (slope: -0.943)', 'Attendance drop: 54.0%', 'Submission delay: 3 days late']",Schedule a peer mentor check-in within 3 days. Urgent welfare check — sudden behavioral change detected.
104,7,high,1,0.0,-0.64,5,3,0.0,-0.857,0.54,1.905,0.66,0.698,0,0.306,2,0.46,0,Emotional Distress,40.9,Medium,"['LMS login decline (slope: -0.857)', 'Submission delay: 5 days late', 'Attendance drop: 54.0%']",Schedule a peer mentor check-in within 3 days. Priority counseling referral — emotional indicators elevated.
104,8,high,0,0.0,-0.74,2,1,0.08,-0.833,0.54,2.0,0.76,0.842,1,0.317,2,0.39,2,Sudden Drop-off,33.1,Medium,"['LMS login decline (slope: -0.833)', 'Attendance drop: 54.0%', 'Sentiment decline: 0.76']",Schedule a peer mentor check-in within 3 days. Urgent welfare check — sudden behavioral change detected.
105,1,low,11,0.95,0.31,0,7,0.64,0.0,0.0,0.0,0.0,,0,0.0,0,0.0,1,Chronic Disengagement,0.0,Low,"['LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%', 'Submission delay: 0 days late']",Send a gentle engagement reminder email. Consider motivational intervention program.
105,2,low,8,0.92,0.39,1,2,0.7,-3.0,0.03,0.5,-0.08,0.223,0,0.13,0,0.08,1,Chronic Disengagement,22.9,Low,"['LMS login decline (slope: -3.0)', 'Submission delay: 1 days late', 'Behavioral drift score: 0.13']",Send a gentle engagement reminder email. Consider motivational intervention program.
105,3,low,11,0.96,0.36,1,2,0.92,-0.0,-0.01,0.333,-0.05,0.173,0,0.0,0,0.03,1,Chronic Disengagement,2.9,Low,"['Submission delay: 1 days late', 'LMS login decline (slope: -0.0)', 'Attendance drop: -1.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
105,4,low,8,0.95,0.32,0,2,0.81,-0.6,0.0,0.333,-0.01,0.182,0,0.024,0,0.01,1,Chronic Disengagement,3.8,Low,"['LMS login decline (slope: -0.6)', 'Behavioral drift score: 0.024', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
105,5,low,9,0.88,0.19,1,5,0.84,-0.4,0.07,0.3,0.12,0.161,0,0.056,0,0.08,1,Chronic Disengagement,8.5,Low,"['LMS login decline (slope: -0.4)', 'Submission delay: 1 days late', 'Attendance drop: 7.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
105,6,low,11,0.83,0.34,0,7,0.76,-0.0,0.12,0.3,-0.03,0.156,0,0.042,0,0.05,1,Chronic Disengagement,3.4,Low,"['Attendance drop: 12.0%', 'Behavioral drift score: 0.042', 'LMS login decline (slope: -0.0)']",Send a gentle engagement reminder email. Consider motivational intervention program.
105,7,low,8,0.87,0.32,1,7,0.82,-0.179,0.08,0.286,-0.01,0.16,0,0.035,0,0.06,1,Chronic Disengagement,6.3,Low,"['LMS login decline (slope: -0.179)', 'Submission delay: 1 days late', 'Attendance drop: 8.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
105,8,low,6,0.87,0.23,1,7,0.56,-0.405,0.08,0.268,0.08,0.206,0,0.054,0,0.08,1,Chronic Disengagement,8.4,Low,"['LMS login decline (slope: -0.405)', 'Submission delay: 1 days late', 'Attendance drop: 8.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
106,1,high,4,0.32,0.02,5,2,0.93,0.0,0.0,0.0,0.0,,0,0.0,2,0.14,1,Chronic Disengagement,14.3,Low,"['Submission delay: 5 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
106,2,high,4,0.21,-0.24,5,6,0.68,0.0,0.11,0.0,0.26,0.0,0,0.071,2,0.22,1,Chronic Disengagement,19.7,Low,"['Submission delay: 5 days late', 'Sentiment decline: 0.26', 'Attendance drop: 11.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
106,3,high,2,0.08,-0.23,4,4,0.73,-1.0,0.24,0.333,0.25,0.346,1,0.155,2,0.26,2,Sudden Drop-off,26.9,Low,"['LMS login decline (slope: -1.0)', 'Submission delay: 4 days late', 'Attendance drop: 24.0%']",Send a gentle engagement reminder email. Urgent welfare check — sudden behavioral change detected.
106,4,high,3,0.0,-0.38,6,5,0.39,-0.5,0.32,0.667,0.4,0.295,0,0.182,2,0.36,3,Chronic Disengagement,33.0,Medium,"['Submission delay: 6 days late', 'LMS login decline (slope: -0.5)', 'Attendance drop: 32.0%']",Schedule a peer mentor check-in within 3 days. Consider motivational intervention program.
106,5,high,1,0.0,-0.61,3,1,0.24,-0.7,0.32,1.3,0.63,0.466,1,0.219,2,0.31,2,Sudden Drop-off,27.7,Low,"['LMS login decline (slope: -0.7)', 'Submission delay: 3 days late', 'Attendance drop: 32.0%']",Send a gentle engagement reminder email. Urgent welfare check — sudden behavioral change detected.
106,6,high,1,0.0,-0.56,3,2,0.09,-0.657,0.32,1.467,0.58,0.551,0,0.211,2,0.3,0,Emotional Distress,27.0,Low,"['LMS login decline (slope: -0.657)', 'Submission delay: 3 days late', 'Attendance drop: 32.0%']",Send a gentle engagement reminder email. Priority counseling referral — emotional indicators elevated.
106,7,high,1,0.0,-0.7,3,3,0.0,-0.571,0.32,1.476,0.72,0.604,0,0.225,2,0.32,0,Emotional Distress,27.6,Low,"['LMS login decline (slope: -0.571)', 'Submission delay: 3 days late', 'Sentiment decline: 0.72']",Send a gentle engagement reminder email. Priority counseling referral — emotional indicators elevated.
106,8,high,1,0.0,-0.8,5,3,0.0,-0.488,0.32,1.357,0.82,0.638,0,0.234,2,0.39,0,Emotional Distress,33.7,Medium,"['Submission delay: 5 days late', 'LMS login decline (slope: -0.488)', 'Sentiment decline: 0.82']",Schedule a peer mentor check-in within 3 days. Priority counseling referral — emotional indicators elevated.
107,1,medium,11,0.63,-0.27,3,7,0.79,0.0,0.0,0.0,0.0,,0,0.0,1,0.09,1,Chronic Disengagement,8.6,Low,"['Submission delay: 3 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
107,2,medium,10,0.6,-0.22,1,5,0.71,-1.0,0.03,2.0,-0.05,0.067,0,0.05,1,0.05,1,Chronic Disengagement,10.1,Low,"['LMS login decline (slope: -1.0)', 'Submission delay: 1 days late', 'Behavioral drift score: 0.05']",Send a gentle engagement reminder email. Consider motivational intervention program.
107,3,medium,9,0.55,-0.22,2,3,0.75,-1.0,0.08,1.0,-0.05,0.1,0,0.068,1,0.1,1,Chronic Disengagement,14.4,Low,"['LMS login decline (slope: -1.0)', 'Submission delay: 2 days late', 'Attendance drop: 8.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
107,4,medium,7,0.45,-0.41,2,5,0.63,-1.3,0.18,0.667,0.14,0.185,0,0.132,1,0.16,3,Chronic Disengagement,20.4,Low,"['LMS login decline (slope: -1.3)', 'Submission delay: 2 days late', 'Attendance drop: 18.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
107,5,medium,5,0.42,-0.46,1,5,0.46,-1.5,0.21,0.7,0.19,0.287,0,0.157,1,0.16,3,Chronic Disengagement,20.1,Low,"['LMS login decline (slope: -1.5)', 'Attendance drop: 21.0%', 'Behavioral drift score: 0.157']",Send a gentle engagement reminder email. Consider motivational intervention program.
107,6,medium,6,0.29,-0.54,1,2,0.39,-1.2,0.34,0.667,0.27,0.296,0,0.201,1,0.22,3,Chronic Disengagement,22.6,Low,"['LMS login decline (slope: -1.2)', 'Attendance drop: 34.0%', 'Behavioral drift score: 0.201']",Send a gentle engagement reminder email. Consider motivational intervention program.
107,7,medium,3,0.28,-0.54,2,6,0.57,-1.286,0.35,0.571,0.27,0.394,1,0.208,1,0.25,2,Sudden Drop-off,26.3,Low,"['LMS login decline (slope: -1.286)', 'Attendance drop: 35.0%', 'Submission delay: 2 days late']",Send a gentle engagement reminder email. Urgent welfare check — sudden behavioral change detected.
107,8,medium,7,0.18,-0.69,2,0,0.27,-0.881,0.45,0.5,0.42,0.367,0,0.245,1,0.31,3,Chronic Disengagement,27.9,Low,"['LMS login decline (slope: -0.881)', 'Attendance drop: 45.0%', 'Submission delay: 2 days late']",Send a gentle engagement reminder email. Consider motivational intervention program.
108,1,medium,7,0.68,0.05,2,2,0.9,0.0,0.0,0.0,0.0,,0,0.0,1,0.06,1,Chronic Disengagement,5.7,Low,"['Submission delay: 2 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
108,2,medium,7,0.64,-0.1,3,3,0.62,0.0,0.04,0.5,0.15,0.0,0,0.033,1,0.12,1,Chronic Disengagement,11.0,Low,"['Submission delay: 3 days late', 'Sentiment decline: 0.15', 'Attendance drop: 4.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
108,3,medium,4,0.52,-0.05,1,2,0.66,-1.5,0.16,1.0,0.1,0.289,0,0.129,1,0.13,1,Chronic Disengagement,17.9,Low,"['LMS login decline (slope: -1.5)', 'Attendance drop: 16.0%', 'Submission delay: 1 days late']",Send a gentle engagement reminder email. Consider motivational intervention program.
